"gender","Age_client","year","age_of_car_M","Car_power_M","Car_2ndDriver_M","num_policiesC","metro_code","Policy_PaymentMethodA","Policy_PaymentMethodH","Insuredcapital_content_re","Insuredcapital_continent_re","appartment","Client_Seniority","Retention","NClaims1","NClaims2","Claims1","Claims2","Types","PolID"
1,68,5,13,252,0,1,0,1,1,12.4292201968364,9.7981825908907,1,7.7234770705,1,0,0,0,0,1,38969
1,53,5,7,122,0,1,0,1,1,10.6920405901414,8.38965977491535,1,5.9438740589,1,0,0,0,0,1,35795
1,66,5,18,100,0,1,0,1,1,10.6172159787589,11.5335091597028,1,12.41889117,1,0,1,0,108.46,3,21026
1,50,5,11,140,0,1,0,1,1,10.5713643598842,11.4750609677402,1,6.2778918549,0,0,0,0,0,1,7315
1,81,5,26,160,0,0,1,1,1,10.113701475294,11.6743161582488,1,5.8836413415,1,0,0,0,0,1,22715
1,48,5,0,110,0,1,1,1,1,10.3777001242434,11.4762926004464,1,16.399726215,1,0,0,0,0,1,31989
1,65,5,17,193,0,1,1,0,1,11.5915748947905,12.4982906650022,0,6.1546885695,1,0,0,0,0,1,19203
1,62,5,9,90,1,1,1,1,1,10.6261207171525,12.4979023546328,0,7.4195756331,1,0,0,0,0,1,24892
1,57,5,10,129,0,1,0,1,1,10.8087745649381,12.1950531533277,0,6.7542778919,1,0,0,0,0,1,2811
1,76,5,0,110,0,1,0,1,1,9.69752862119225,11.8177382158872,1,16.402464066,1,0,0,0,0,1,31683
0,34,5,11,100,0,0,0,1,1,9.61984132509481,11.2292263832027,1,7.7535934292,1,0,0,0,0,1,37839
1,63,5,9,170,0,0,0,1,1,11.4391907616046,12.29485062782,1,5.9329226557,1,0,0,0,0,1,5277
1,35,5,5,184,0,1,0,1,1,10.79459790288,11.3335857380994,1,6.6694045175,0,0,0,0,0,1,35626
1,59,5,13,136,1,0,0,1,1,11.0974983504407,9.48812058240016,1,8.2354551677,1,0,0,0,0,1,7758
1,72,5,0,128,0,1,1,1,1,10.589447718266,10.770291987997,1,16.804928131,1,0,0,0,0,1,346
1,72,5,3,140,0,1,1,1,1,10.2301092890352,11.4001552316999,1,7.1759069131,1,0,0,0,0,1,24302
1,80,5,15,197,0,1,0,1,1,10.2852857967938,11.6323338457041,0,6.9158110883,0,0,0,0,0,1,10498
1,54,5,6,204,0,0,0,1,1,10.2348033030188,11.4993750716616,1,9.1772758385,1,0,1,0,0,1,34476
1,56,5,2,105,1,1,0,0,1,10.4341452149305,11.8494048444231,1,17.136208077,1,0,1,0,196,3,19842
1,62,5,10,61,0,1,0,1,1,9.90353755128617,11.6082447356423,1,5.6673511294,1,0,0,0,0,1,16450
1,34,5,11,143,0,0,1,1,1,9.97226193348909,11.8048029742562,1,8.3011635866,0,0,0,0,0,1,35482
0,51,5,10,80,0,1,0,1,1,10.3197584011079,11.1236806930555,1,17.689253936,1,0,0,0,0,1,12407
1,73,5,22,88,0,1,0,1,1,10.7144399907278,13.0320031264634,0,5.9438740589,1,0,0,0,0,1,10593
1,63,5,2,140,0,0,0,0,1,10.3089859934221,11.9183972397228,0,5.4866529774,1,0,0,0,0,1,13979
0,43,5,13,60,0,0,0,1,1,10.5966597327836,11.2252567257629,0,6.6502395619,1,0,0,0,0,1,37338
1,42,5,0,110,0,1,0,0,1,9.82803097912068,11.5427851928029,1,13.60164271,1,0,0,0,0,1,34404
1,72,5,15,75,1,1,0,1,1,10.1797232393527,11.2295212958946,1,6.841889117,1,0,0,0,0,1,16023
1,52,5,14,75,1,0,0,1,1,10.2002643919308,11.586530882293,1,10.006844627,1,0,0,0,0,1,27735
1,67,5,12,110,0,1,0,1,1,10.6558037077367,11.2154097335255,1,30.841889117,1,0,0,0,0,1,3601
1,37,5,6,90,0,0,0,1,1,10.3386409043461,11.7894490119956,0,5.5660506502,1,0,0,0,0,1,11978
1,44,5,9,136,0,0,0,1,1,9.61984132509481,11.2292263832027,1,7.241615332,1,0,0,0,0,1,32932
0,42,5,0,58,0,0,0,1,1,10.1810348158697,12.0781227899636,1,13.385352498,0,0,0,0,0,1,17854
1,68,5,9,355,0,1,0,1,1,8.60634444390498,12.2170833051252,1,6.9924709103,1,0,0,0,0,1,39767
0,64,5,11,115,0,1,0,1,1,10.2300115404449,11.6162777655132,0,6.6091718001,1,0,0,0,0,1,2627
1,35,5,13,90,0,1,0,1,1,10.1786829904341,11.8346096090454,1,7.3456536619,0,0,0,0,0,1,31514
1,56,5,9,218,0,1,1,1,1,9.22849949259209,10.3863598985161,1,7.65229295,1,0,0,0,0,1,22628
1,55,5,8,120,1,0,0,1,0,9.90077387383844,11.9801709189453,0,7.8603696099,1,0,0,0,0,1,8838
1,60,5,0,110,0,1,0,1,1,10.8084629063039,12.1302035080502,0,13.653661875,1,0,0,0,0,1,3676
0,44,5,0,100,1,0,0,1,1,11.3530112578829,11.9242632948411,1,18.877481177,1,0,0,0,0,1,17644
1,79,5,0,50,0,1,0,1,1,10.4016874056495,11.3571503331016,1,15.137577002,1,0,0,0,0,1,18019
0,52,5,13,105,1,0,0,1,1,12.1909326114327,12.6153239104257,1,6.0944558522,1,0,0,0,0,1,14520
1,51,5,20,83,1,1,0,1,1,10.2571185182704,11.5945966920398,1,5.5797399042,1,0,0,0,0,1,16658
1,53,5,10,150,0,0,0,1,1,9.51223225515935,11.4092897942451,1,8.0273785079,1,0,0,0,0,1,15397
1,53,5,12,112,0,1,0,0,1,10.646572096124,11.3069179986902,1,7.947980835,1,0,0,0,0,1,8837
1,63,5,9,218,0,1,0,1,1,10.7127408078837,11.7406799694821,1,8.1998631075,0,0,0,0,0,1,9100
1,50,5,8,136,0,1,1,1,1,9.67829690735429,11.693145648759,0,6.0314852841,1,0,0,0,0,1,1964
1,53,5,18,218,0,1,1,0,1,8.34097139321143,11.518796198442,1,6.9733059548,1,0,0,0,0,1,25092
0,78,5,7,145,0,1,0,0,0,12.0677429020684,12.2168300763331,1,5.5550992471,1,0,0,0,0,1,27391
1,51,5,13,209,0,0,1,1,1,11.4681155291721,12.7559621432277,1,5.8699520876,0,0,0,0,0,1,23038
1,57,5,15,75,1,1,0,1,1,9.10360780437432,11.4060911972064,0,6.4449007529,0,0,0,0,0,1,34807
1,64,5,8,190,0,1,0,1,1,10.3342983932387,11.6854769496634,1,6.5407255305,1,0,0,0,0,1,11073
0,45,5,11,120,0,1,0,0,0,9.96940543441811,11.5431296899497,1,6.2833675565,1,0,1,0,0,1,32470
0,57,5,1,68,0,1,0,1,1,10.4559066491564,11.6190370984684,1,5.5989048597,1,0,0,0,0,1,14790
1,69,5,25,63,0,0,0,1,1,11.6490128382913,11.811066649715,1,25.158110883,1,0,0,0,0,1,13534
0,38,5,12,130,0,1,0,1,1,10.2349974973275,12.054125868657,1,7.6249144422,0,0,0,0,0,1,18995
1,73,5,0,100,0,1,0,1,1,11.1104478398874,9.31876508817273,1,16.536618754,1,0,0,0,0,1,33720
1,84,5,8,90,0,1,1,1,1,10.1712483831573,12.1918489669189,0,38.707734428,1,0,0,0,0,1,24229
1,80,5,0,125,0,1,1,1,1,11.4250538999431,10.9192722454382,1,18.855578371,1,0,0,0,0,1,23846
0,59,5,0,133,0,1,0,1,1,9.03399929640125,11.4906263781104,1,18.072553046,1,0,0,0,0,1,9290
1,55,5,9,68,0,1,0,0,0,10.2632925926088,11.179562389893,1,5.6810403833,1,0,0,0,0,1,34721
1,85,5,0,100,0,1,0,1,1,9.40973780263518,11.2252567257629,0,16.38329911,1,0,0,0,0,1,363
1,50,5,17,140,1,0,0,1,1,9.67820985054152,11.469917019407,1,7.446954141,1,0,0,0,0,1,6107
1,39,5,14,71,0,0,0,1,0,9.88782452526064,11.0917619795973,0,6.7022587269,0,0,0,0,0,1,37718
1,64,5,7,150,0,0,0,0,1,9.21584519261063,11.280752521109,1,20.005475702,1,0,0,0,0,1,28295
1,73,5,11,114,0,1,0,1,1,7.92786173393624,12.3503448362093,0,11.093771389,1,0,0,0,0,1,38512
1,57,5,0,133,0,1,1,1,1,10.8884200009162,12.2746999835512,1,11.542778919,1,0,0,0,0,1,29167
0,62,5,7,170,0,0,0,1,1,10.3386409043461,11.2778297705129,1,6.1519507187,1,0,0,0,0,1,1917
1,75,5,8,115,0,1,0,1,1,9.93309489728879,11.7248139145879,0,6.2039698836,1,0,0,0,0,1,40228
1,79,5,11,99,0,1,0,1,1,8.42434517799103,10.0336057518379,0,6.0561259411,1,0,0,0,0,1,1041
1,68,5,0,55,0,1,0,1,1,10.1923806414114,11.2909683345803,1,8.1533196441,0,0,0,0,0,1,10311
1,59,5,19,150,0,1,1,1,1,10.5363872589005,11.4526620591574,1,7.3210130048,0,0,0,0,0,1,31029
1,85,5,19,100,0,1,0,1,1,9.43772372262535,11.2294170705942,1,5.4757015743,1,0,0,0,0,1,13406
1,57,5,2,90,0,1,0,0,1,9.73536175743279,11.1216116039727,1,9.7604380561,1,0,0,0,0,1,14515
1,71,5,6,75,0,1,0,1,1,10.0452258015996,11.9979710200798,1,5.1389459274,1,0,0,0,0,1,38780
1,61,5,8,90,1,0,0,1,1,9.89465667486137,11.9135240842402,0,7.3210130048,0,0,0,0,0,1,6512
1,75,5,15,90,0,1,0,1,1,10.8256601522604,11.8064760340617,1,8.0876112252,1,0,2,0,0,1,20491
1,47,5,4,90,0,0,0,1,1,8.20410305049656,11.9010151577186,1,5.4839151266,0,0,0,0,0,1,17742
1,50,5,13,231,0,1,1,1,1,10.1266711030504,11.7360770162524,1,7.8685831622,1,0,0,0,0,1,15474
0,54,5,11,109,0,1,0,1,1,10.5772352745165,9.66098341371175,1,9.3004791239,1,0,0,0,0,1,12360
1,58,5,13,130,0,0,0,1,1,10.5362834332988,11.634877575721,0,8.1615331964,1,0,0,0,0,1,18634
1,69,5,12,60,0,1,1,1,1,10.9736554411192,12.4996981457717,0,10.913073238,1,0,0,0,0,1,36729
1,57,5,12,86,0,1,0,1,1,11.6016805707807,13.2172780244504,0,5.0924024641,0,0,0,0,0,1,10008
1,62,5,0,125,0,0,0,0,0,9.96274936379502,11.5721495771189,1,18.012320329,1,0,0,0,0,1,19583
0,63,5,0,75,0,1,1,0,1,10.5602865702169,11.4876113492868,1,12.553045859,1,0,0,0,0,1,23793
1,73,5,8,197,0,1,0,1,1,11.487540885526,12.1806825272392,1,6.4914442163,1,0,0,0,0,1,15627
1,53,5,0,103,0,1,0,1,1,10.8583999720297,12.2054454488835,1,11.945242984,0,0,0,0,0,1,28903
1,44,5,14,104,0,1,1,0,0,10.7161535946679,11.3710690006146,1,13.333333333,0,0,0,0,0,1,31157
1,66,5,23,226,0,1,0,1,1,11.4802027698941,12.7923815524189,0,7.537303217,0,0,0,0,0,1,39309
1,82,5,0,60,0,1,0,1,1,10.8998129305129,11.2564822066975,1,10.277891855,1,0,0,0,0,1,38363
0,38,5,0,60,0,1,0,1,1,10.2313939209219,10.229727979407,1,15.504449008,0,0,0,0,0,1,29663
0,67,5,17,75,0,0,0,1,1,11.805147217464,9.93338610288199,1,6.0369609856,1,0,0,0,0,1,25964
1,61,5,17,75,0,1,0,0,0,10.0858507751287,11.2897944135779,1,6.6475017112,0,0,0,0,0,1,30221
0,70,5,10,110,0,1,0,1,1,9.90353755128617,11.9183972397228,0,7.8986995209,1,0,0,0,0,1,33285
1,72,5,9,130,0,0,0,1,1,11.528738772954,12.2790396098391,1,8.1451060917,1,0,0,0,0,1,36013
0,48,5,13,100,1,1,0,1,1,9.99123832277385,11.4952800971158,1,7.9507186858,1,0,0,0,0,1,17538
1,83,5,11,64,0,1,0,1,1,10.7831653360807,11.7639814154042,1,9.2950034223,1,0,0,0,0,1,16798
1,52,5,9,218,0,1,1,0,1,8.23374746629365,11.0469074824717,1,7.7316906229,1,0,0,0,0,1,117
1,44,5,5,130,0,1,0,0,1,10.457454558961,11.661406675112,1,8.0629705681,1,0,0,0,0,1,36379
1,56,5,26,113,1,1,0,1,1,10.487691975531,11.873964870774,0,8.3422313484,1,0,0,0,0,1,3140
0,61,5,0,95,0,1,0,0,1,9.0532326577623,11.2503519186048,1,16.194387406,1,0,0,0,0,1,9621
1,85,5,0,140,0,1,0,1,1,11.6201516392043,13.0754325535898,1,18.773442847,0,0,0,0,0,1,123
0,68,5,14,64,0,1,0,1,1,10.2164118426153,11.497319116966,0,10.751540041,0,0,0,0,0,1,39752
1,80,5,0,60,0,1,0,1,1,10.5194717915794,11.9057463034952,0,17.839835729,1,0,0,0,0,1,8968
0,44,5,0,34,0,1,0,1,1,8.54414860778767,11.194879438229,1,10.50513347,0,0,0,0,0,1,2084
1,65,5,13,90,0,0,0,1,1,10.7409248858948,12.350345701861,0,16.815879535,1,0,0,0,0,1,11811
1,56,5,7,90,0,1,0,1,1,8.85170350472391,10.9310183615215,1,8.1697467488,0,0,0,0,0,1,37652
1,81,5,15,75,0,1,0,1,1,10.5177868529984,11.9548324287812,1,10.472279261,1,0,0,0,0,1,39455
0,43,5,19,60,0,1,0,1,1,10.363642845727,12.1553760152085,0,6.6721423682,1,0,0,0,0,1,40284
0,64,5,0,116,0,1,1,1,1,11.061261432529,12.2652227690434,1,12.443531828,0,0,0,0,0,1,30557
0,50,5,11,75,0,1,0,0,1,9.72709160459312,11.4906311840818,1,9.8535249829,1,0,0,0,0,1,14861
0,72,5,3,110,0,1,0,1,1,10.8591018768867,11.4950815042337,1,18.729637235,1,0,0,0,0,1,33827
1,54,5,10,170,0,0,0,1,1,10.8087745649381,12.9651395803858,1,6.46954141,1,0,0,0,0,1,14102
1,55,5,0,177,0,0,0,1,1,11.2153815910798,11.4095352292577,1,16.52019165,1,0,0,0,0,1,35262
1,46,5,10,136,0,1,0,1,1,10.8086323991667,12.130373407985,0,16.054757016,1,0,0,0,0,1,17737
0,52,5,4,90,0,0,0,1,1,10.4255471383936,12.0010593680259,1,20.930869268,1,0,0,0,0,1,7150
1,75,5,7,60,0,1,0,0,0,10.8337405566533,12.1022370776593,0,5.5961670089,1,0,0,0,0,1,19891
1,50,5,11,163,0,1,0,1,1,10.3997131121743,11.2808945376661,1,10.967830253,0,0,0,0,0,1,32142
1,58,5,3,116,0,0,0,1,1,10.2992080019725,11.9437099810614,1,7.394934976,1,0,0,0,0,1,11225
0,66,5,6,113,0,1,0,1,1,10.1892978743551,11.3679262821619,0,6.0561259411,1,0,0,0,0,1,39326
0,78,5,13,75,0,1,0,1,1,10.5650893689464,13.0218015518165,0,5.5852156057,1,0,0,0,0,1,38669
1,50,5,23,113,0,1,0,0,1,9.7981825908907,11.9183972397228,0,7.8904859685,0,0,0,0,0,1,37538
0,55,5,7,70,0,0,0,1,1,9.96307728609922,11.5724775117837,0,5.6536618754,1,0,0,0,0,1,25754
1,63,5,9,130,0,0,0,1,1,10.1858836789587,11.8160270434496,1,8.3148528405,0,0,1,0,0,1,5977
1,85,5,0,65,0,1,0,1,1,9.79221235737429,11.1784655023669,1,15.868583162,1,0,0,0,0,1,679
0,52,5,7,90,0,1,0,1,1,10.1953856002615,12.5748979736764,0,6.9431895962,1,0,0,0,0,1,26910
1,63,5,13,65,0,1,1,1,1,11.0505216835833,12.436804532461,0,5.8918548939,1,0,0,0,0,1,25014
1,57,5,9,138,0,1,0,0,1,9.74577353154289,11.6463377254988,1,10.770704997,1,0,0,0,0,1,11114
1,85,5,0,110,0,1,0,1,1,10.3914145934776,10.9510170509749,1,18.258726899,1,0,0,0,0,1,3283
0,59,5,10,75,1,1,0,1,0,10.3720385647444,11.6712983615393,1,8.5804243669,1,0,0,0,0,1,35217
1,76,5,13,163,0,1,1,1,1,12.3564472047797,11.9509842476333,1,7.1485284052,0,0,0,0,0,1,25841
1,55,5,11,75,0,1,0,1,1,9.1216162563595,10.9149502728484,0,10.083504449,1,0,0,0,0,1,38634
1,47,5,11,105,0,1,0,1,1,10.5067321806837,12.0471554572623,1,8.6570841889,0,0,0,0,0,1,27854
1,50,5,12,163,0,0,0,0,1,10.6274434819841,8.98531880830018,1,7.4031485284,1,0,0,0,0,1,7904
1,65,5,2,83,0,0,0,1,1,10.5942679344365,11.8751830966684,0,9.0431211499,1,0,0,0,0,1,36299
1,40,5,8,105,0,0,0,1,1,10.7943086700322,12.0541741775687,0,7.1266255989,1,0,0,0,0,1,10211
1,70,5,11,90,0,1,0,1,1,9.76472421139275,12.5326662487279,0,8.052019165,1,0,0,0,0,1,11530
1,56,5,11,140,0,1,0,1,1,11.002116507732,12.1007176854125,1,7.6084873374,1,0,0,0,0,1,39984
1,67,5,18,100,0,1,0,1,1,9.43923217041641,11.336284343909,1,6.9760438056,0,0,0,0,0,1,33065
1,60,5,14,150,0,0,0,1,1,10.6107954945636,13.2418619185172,0,7.8220396988,1,0,0,0,0,1,6963
1,40,5,15,110,0,1,0,1,1,10.4882265223746,11.809961650969,0,7.8357289528,1,0,0,0,0,1,11685
1,77,5,7,105,0,1,0,1,1,10.4913019948302,11.5129354649202,1,6.0396988364,1,0,0,0,0,1,16200
1,66,5,0,88,0,1,0,1,1,10.9916891710779,10.9916891710779,0,9.8918548939,1,0,0,0,0,1,168
1,39,5,14,126,0,1,0,1,1,10.8169079689934,11.3848832080089,1,7.1759069131,1,0,0,0,0,1,6245
1,60,5,16,75,0,1,0,1,1,10.9983125116506,11.5860913506427,1,9.9493497604,1,0,0,0,0,1,14148
1,54,5,0,58,0,1,0,1,1,11.1054703280676,12.4678856042104,0,8.7529089665,1,0,0,0,0,1,8860
0,35,5,0,100,0,1,0,1,1,10.4282850140065,11.1214174025773,1,15.54825462,1,0,0,0,0,1,31505
0,75,5,9,106,0,1,0,1,1,10.499587069741,9.07255766961263,1,7.6714579055,0,0,0,0,0,1,38925
1,39,5,2,177,0,0,0,1,1,10.7471243623055,12.0311244386581,0,6.1984941821,1,0,0,0,0,1,34699
1,68,5,8,170,0,1,0,1,1,11.1510727107062,12.5373560864615,0,6.3436002738,1,0,0,0,0,1,9866
1,73,5,11,180,1,1,0,0,1,11.7103958631212,12.8404210676202,0,5.9822039699,1,0,0,0,0,1,38030
1,57,5,0,68,0,0,0,1,1,9.88801902942672,11.4974160127954,1,12.498288843,1,0,0,0,0,1,11635
0,58,5,11,95,1,1,0,0,1,10.0922015507375,11.5838237200604,1,10.045174538,0,0,0,0,0,1,19437
1,67,5,2,115,0,1,0,1,1,9.45176068115734,11.4665959359535,1,22.872005476,1,0,0,0,0,1,1345
1,69,5,16,136,0,1,0,1,1,10.1012771926502,11.2799039114371,0,6.0725530459,1,0,0,0,0,1,1560
1,41,5,13,90,0,1,0,1,1,10.6675581399,11.9241579099725,0,7.2251882272,1,0,0,0,0,1,1877
1,73,5,11,150,0,1,0,1,1,10.746735221962,12.6846587150476,0,7.2689938398,0,0,0,0,0,1,25899
1,54,5,11,163,0,0,0,1,1,9.2685687132396,10.7725715759129,1,18.557152635,1,0,0,0,0,1,7256
1,52,5,0,100,0,1,0,1,1,10.5227518894452,11.545711094236,1,17.25119781,1,0,0,0,0,1,17600
1,74,5,13,109,0,1,1,1,1,10.3917831710898,8.23688387329387,1,26.168377823,1,0,0,0,0,1,2120
1,79,5,0,60,0,1,0,1,1,10.6543825148913,10.7879114887999,1,15.493497604,1,0,0,0,0,1,19033
0,32,5,7,115,0,1,0,0,1,9.5710542484347,11.7839307495953,1,6.6721423682,1,0,0,0,0,1,11982
1,58,5,10,112,0,1,0,1,1,10.1266711030504,11.9183972397228,0,5.6783025325,1,0,0,0,0,1,40172
0,62,5,7,80,0,1,1,0,1,9.86042085304969,11.1732931806535,1,17.672826831,1,0,0,0,0,1,36756
1,85,5,11,70,0,1,0,1,0,10.5223450905951,12.1599318436989,0,8.8240930869,1,0,0,0,0,1,30095
0,57,5,0,70,1,1,0,1,1,10.5020729231931,12.176027269931,0,15.474332649,1,0,0,0,0,1,28841
0,51,5,25,60,1,1,0,0,1,9.67498592232038,12.1316642436366,1,11.047227926,1,0,0,0,0,1,20763
1,71,5,9,61,0,1,0,1,1,8.23375012168376,10.5360943421071,1,7.9041752225,1,0,0,0,0,1,31793
1,61,5,0,110,0,0,0,0,1,10.1449659878715,11.4666930270285,1,20.90349076,1,0,0,0,0,1,35177
1,37,5,7,140,0,1,0,1,1,10.4155087613054,10.7721752253527,1,5.8617385352,1,0,0,0,0,1,31367
1,50,5,7,105,0,0,0,1,1,11.0702526043434,11.7208319190769,1,17.850787132,1,0,0,0,0,1,10452
0,45,5,12,75,1,1,1,1,1,9.86271763999292,12.4607187398652,0,7.189596167,0,0,0,0,0,1,25268
1,54,5,17,110,0,1,1,1,1,8.98707806361063,11.6933452144746,1,6.9678302533,1,0,0,0,0,1,32846
1,48,5,10,75,0,1,0,0,1,10.0834588496322,11.4697215734843,0,8.9527720739,1,0,0,0,0,1,32099
0,80,5,0,90,0,1,1,0,1,11.4426604989998,10.8887833158233,1,13.420944559,1,0,0,0,0,1,16887
1,83,5,11,150,0,1,0,0,0,10.6624772474149,11.8151404216273,1,9.0376454483,1,0,0,0,0,1,10476
1,49,5,0,75,0,1,0,1,1,9.73507008434242,11.1213203617026,1,22.431211499,1,0,0,0,0,1,17615
1,49,5,9,150,0,1,0,0,1,10.4732414896122,11.3085874754201,1,18.488706366,1,0,0,0,0,1,32436
1,64,5,0,75,0,1,0,0,0,10.0579581811743,11.5518528658809,1,15.676933607,1,0,0,0,0,1,28501
1,49,5,11,102,0,1,0,1,1,10.3132474249272,11.2295178440203,1,7.9917864476,1,0,1,0,458.43,3,18823
1,43,5,14,115,0,1,0,1,1,10.8562538870391,12.5679546591207,0,8.1149897331,1,0,0,0,0,1,20038
0,73,5,0,60,1,1,0,1,1,10.7752701293403,11.4236715389825,1,16.542094456,1,0,0,0,0,1,37359
1,79,5,19,150,0,1,0,1,1,10.6419354830012,12.567205786922,0,5.029431896,1,0,0,0,0,1,39757
1,77,5,11,115,0,1,0,1,1,9.0826853936442,11.2226521715366,1,6.7953456537,1,0,0,0,0,1,9541
0,65,5,12,105,0,1,0,1,1,10.3050848569928,12.0968162173176,0,5.5742642026,1,0,0,0,0,1,40001
0,71,5,26,45,0,1,0,1,1,10.2644583062573,11.9539102149398,0,5.5605749487,1,0,0,0,0,1,21779
1,55,5,10,110,0,1,0,1,1,10.1172997014214,11.4020981446398,1,9.0266940452,1,0,0,0,0,1,3413
1,76,5,0,115,0,1,1,0,1,11.2195181009367,11.8467004959719,1,11.690622861,1,0,0,0,0,1,22818
1,50,5,6,143,0,1,0,1,1,8.5173931714189,11.2252567257629,0,16.613278576,1,0,0,0,0,1,29237
0,69,5,3,80,0,1,0,1,0,9.93319197524246,11.9480529298285,0,5.6399726215,1,0,0,0,0,1,28052
1,77,5,13,224,0,1,0,1,1,8.84861555601248,10.8156055908205,1,6.0506502396,1,0,0,0,0,1,142
0,52,5,11,150,0,0,0,1,1,11.1116191968859,12.9286839636569,0,7.8795345654,1,0,0,0,0,1,7154
1,42,5,18,60,0,1,0,1,1,10.4202047866317,11.0487994089005,1,8.1834360027,0,0,0,0,0,1,14289
1,80,5,14,136,0,1,1,1,1,10.506631794937,12.9931784110834,0,12.895277207,0,0,0,0,0,1,24947
1,67,5,22,75,0,1,0,1,1,11.0837773656824,12.0000590354194,1,31.937029432,0,0,1,0,0,1,5623
1,63,5,8,160,0,1,0,1,1,11.9680267285026,13.9829240395751,0,6.3655030801,1,0,0,0,0,1,38907
1,50,5,13,90,0,0,0,1,1,10.5465672660225,11.5273804859398,0,21.579739904,1,0,0,0,0,1,33014
1,61,5,9,130,0,1,0,1,0,10.9990378246795,11.8099579358765,1,5.9411362081,1,0,0,0,0,1,39786
0,49,5,11,90,0,1,0,0,1,10.3476803035405,11.542236663745,1,7.5701574264,1,0,0,0,0,1,4772
0,71,5,0,101,0,1,0,0,1,9.82672961077393,12.8224100535123,0,14.880219028,1,0,0,0,0,1,13604
1,63,5,6,110,0,0,0,1,1,10.7725713662452,12.127101405297,0,20.588637919,0,0,0,0,0,1,16055
1,42,5,0,60,0,1,0,1,1,10.3905538455687,11.9999668734281,0,10.105407255,1,0,0,0,0,1,2298
1,58,5,0,143,1,0,1,1,1,10.4903660273807,11.9566820084329,0,12.531143053,1,0,0,0,0,1,22209
1,64,5,13,75,0,1,0,0,1,10.384781888682,12.176516123286,1,11.348391513,1,0,0,0,0,1,39433
0,67,5,20,231,0,1,0,1,1,10.2756240482558,11.5110709464132,1,5.1718001369,1,0,0,0,0,1,40238
1,67,5,0,75,0,1,0,1,1,10.2641672666671,11.8735765933997,0,17.295003422,1,0,0,0,0,1,37844
1,55,5,17,132,0,0,0,1,0,10.9297044018288,12.669065191973,0,6.9212867899,0,0,0,0,0,1,16634
1,79,5,0,122,0,1,0,1,1,10.7049901346029,11.8444088493653,1,20.561259411,1,0,1,0,0,1,18079
1,47,5,0,136,0,1,0,0,1,10.5824313407853,11.4090957769976,1,10.64476386,1,0,0,0,0,1,11926
1,64,5,15,100,0,1,0,1,1,10.4578429574569,11.2761371204233,1,20.427104723,0,0,0,0,0,1,13691
1,50,5,16,252,0,1,1,1,1,12.8093861975653,12.2226657159399,1,7.4496919918,1,0,0,0,0,1,120
1,66,5,15,130,0,1,0,1,1,10.1029738650755,12.0000584210343,1,6.6721423682,1,0,0,0,0,1,34190
1,77,5,16,99,0,1,0,1,1,9.67820985054152,11.693057960851,0,6.3737166324,1,0,0,0,0,1,10616
1,72,5,11,110,0,1,0,0,1,11.090985640921,11.6018050125087,1,17.979466119,1,0,0,0,0,1,10292
1,43,5,8,143,0,0,0,1,1,10.4689030609601,11.8370778370379,1,6.2149212868,1,0,0,0,0,1,6212
1,77,5,20,90,0,0,0,1,1,10.5064427579078,11.2461045443471,1,6.5434633812,1,0,0,0,0,1,12834
1,56,5,13,130,0,1,0,1,1,8.8781712636042,9.57124943934946,1,9.6865160849,1,0,0,0,0,1,18621
1,74,5,9,75,0,1,0,1,1,9.46136520277223,11.3584164876287,0,6.9568788501,1,0,0,0,0,1,39072
0,58,5,26,285,0,1,0,1,1,10.4538881536195,11.4686007806882,0,6.5051334702,1,0,0,0,0,1,29158
0,52,5,26,25,0,1,1,1,1,10.0258635797949,12.9933825296135,0,6.8774811773,1,0,0,0,0,1,30651
1,85,5,13,82,0,1,1,1,1,12.3904795265235,12.0969132566152,1,11.857631759,1,0,0,0,0,1,6259
1,76,5,9,128,0,1,0,0,1,11.2500636067235,9.74771756233322,1,18.05065024,0,0,0,0,0,1,4959
1,43,5,11,70,0,0,1,0,0,9.90353755128617,11.9183972397228,0,6.8747433265,1,0,0,0,0,1,29675
1,58,5,17,125,0,0,0,1,1,9.84316254208173,11.3094587977527,1,12.561259411,1,0,0,0,0,1,30247
1,60,5,10,110,0,1,0,1,1,10.3969363703208,11.7832075315181,0,8.1998631075,1,0,0,0,0,1,18558
1,80,5,0,110,0,1,0,1,1,10.7034848886892,11.6197616912313,1,13.557837098,1,0,0,0,0,1,7528
0,46,5,0,113,0,1,0,1,1,10.0255777435117,11.0472005091325,1,10.346338125,1,0,0,0,0,1,2466
0,44,5,18,129,0,1,0,1,1,10.487691975531,13.0779332146002,0,5.7385352498,1,0,0,0,0,1,9486
1,47,5,17,86,0,1,0,1,1,10.3681987641133,11.1808250778731,1,5.7686516085,1,0,0,0,0,1,13364
0,52,5,8,90,0,1,0,1,1,10.5359057464588,12.1453221407908,0,7.0499657769,1,0,0,0,0,1,804
1,64,5,0,103,0,1,0,1,1,10.5504180047983,11.4666930270285,1,21.059548255,1,0,0,0,0,1,33858
1,46,5,13,80,0,1,0,1,1,10.0551342428538,11.3852670781496,0,6.5270362765,1,0,0,0,0,1,40283
1,73,5,17,83,0,0,0,1,1,10.3386409043461,9.01697404564947,1,15.414099932,1,0,0,0,0,1,27681
1,64,5,10,115,0,0,0,1,1,9.99884318585288,11.5327378961399,0,7.665982204,0,0,0,0,0,1,28519
